id,id_trasy,id_pojazdu,id_pracownika,id_czasu,ilosc_biletow_nor,ilosc_biletow_ulg,godzina_przejazdu,minuty_przejazdu,poziom_wypelnienia,odleglosc,przychod
427,727,1369,2236,875,0,1,5,24,0.04,388.8,8
428,1038,2469,303,2075,17,12,5,20,0.8529411764705882,384,281
429,1044,1194,877,649,3,14,3,22,0.85,242.4,142
430,1768,2277,2210,440,19,0,5,21,0.8636363636363636,385.2,190
431,1276,1026,292,1283,4,4,6,49,0.25806451612903225,490.8,56
432,536,1886,1308,1582,26,1,0,58,0.8181818181818182,69.6,366
433,225,318,1173,453,0,7,7,5,0.4666666666666667,510,56
434,1521,1092,2144,706,11,5,4,58,0.8888888888888888,357.6,162
435,328,1164,186,175,2,5,6,25,0.4375,462,30
436,636,1334,2457,875,22,0,5,24,0.9565217391304348,388.8,286
437,489,2399,446,1926,8,7,4,33,0.6818181818181818,327.6,159
438,1207,662,1945,991,11,0,10,22,0.4782608695652174,746.4,154
439,1157,2086,496,2490,3,5,7,33,0.7272727272727273,543.6,77
440,289,2411,1423,1667,24,0,10,11,0.7058823529411765,733.2,312
441,2272,2429,344,660,11,6,7,41,0.68,553.2,184
442,1919,37,325,1796,2,2,8,27,0.19047619047619047,608.4,30
443,1195,2310,662,1424,12,5,10,4,1,724.8,201
444,1232,436,1861,343,1,10,12,46,0.5,919.2,30
445,80,2474,2119,1412,11,0,11,47,0.7857142857142857,848.4,132
446,587,465,1831,1513,13,3,3,5,0.9411764705882353,222,161
447,922,2380,888,1394,2,19,6,52,1,494.4,191
448,1606,718,1681,1453,21,5,8,54,1,640.8,272
449,1092,1608,1158,259,2,7,6,44,0.6923076923076923,484.8,62
450,1219,1414,557,217,8,9,6,37,0.7391304347826086,476.4,184
451,1267,250,550,165,10,14,7,2,0.96,506.4,168
452,336,471,2160,1801,20,2,10,29,0.6875,754.8,270
453,1458,2022,644,243,13,9,1,43,0.8461538461538461,123.6,193
454,1954,1176,2398,356,24,1,7,20,1,528,343
455,1594,1425,2112,2175,7,1,7,34,0.47058823529411764,544.8,79
456,894,1780,1346,1252,0,15,6,37,0.6521739130434783,476.4,105
457,1791,714,514,1113,3,5,7,25,0.8,534,53
458,77,2258,2148,2298,9,3,6,45,0.8,486,117
459,1602,2281,561,1428,11,1,5,0,1,360,119
460,215,1602,227,714,0,5,1,9,0.22727272727272727,82.8,15
461,1056,469,721,713,11,2,2,29,1,178.8,139
462,2004,1587,132,453,29,0,7,5,0.8787878787878788,510,290
463,441,1750,1676,1500,1,6,4,4,0.3333333333333333,292.8,48
464,1659,1242,319,2454,1,10,10,17,0.3548387096774194,740.4,82
465,393,1087,910,2139,6,20,4,53,0.896551724137931,351.6,172
466,2250,2173,1202,1680,19,5,4,22,0.96,314.4,244
467,2320,584,418,2034,28,6,5,53,1,423.6,378
468,724,2265,2018,53,14,1,5,16,0.9375,379.2,189
469,760,1228,1508,1129,30,2,9,30,0.9696969696969697,684,430
470,1410,2045,1039,1295,0,6,7,51,0.2608695652173913,565.2,48
471,1442,1360,1728,798,11,1,6,1,0.6666666666666666,433.2,160
472,2187,1330,1472,953,4,1,4,53,0.5,351.6,52
473,656,2412,1722,2052,2,9,3,18,0.8461538461538461,237.6,71
474,351,2106,831,230,19,3,4,9,0.9565217391304348,298.8,199
475,2286,2099,1098,2160,7,0,11,42,0.25,842.4,91
476,5,1760,2317,222,6,3,1,27,0.9,104.4,87
477,267,1575,2331,2491,7,9,7,48,0.47058823529411764,561.6,115
478,1660,1047,943,473,14,2,2,35,0.64,186,200
479,2272,2373,72,2183,9,7,6,45,0.64,486,161
480,1016,90,1012,944,22,4,2,54,1,208.8,258
481,1124,1398,2191,1182,0,3,6,45,0.1111111111111111,486,18
482,29,1749,1019,433,0,7,6,21,0.35,457.2,42
483,810,1434,524,1181,9,13,7,49,0.6470588235294118,562.8,138
484,385,2167,204,1075,10,3,3,13,0.9285714285714286,231.6,146
485,2149,1883,2094,1490,11,11,5,36,0.9565217391304348,403.2,176
486,1954,651,1178,2122,6,9,11,26,1,823.2,147
487,1676,460,512,495,5,3,4,40,0.7272727272727273,336,78
488,833,11,1437,2111,21,0,12,13,1,879.6,294
489,1018,1990,1645,1162,11,13,11,24,1,820.8,199
490,1957,1129,1215,1475,15,9,7,5,0.7272727272727273,510,246
491,627,1808,393,2251,17,10,7,27,0.9310344827586207,536.4,237
492,104,1980,356,1610,14,7,5,31,0.7777777777777778,397.2,217
493,2468,2393,1206,1514,24,0,1,32,0.8571428571428571,110.4,312
494,446,1132,1515,1336,21,1,0,56,0.9565217391304348,67.2,299
495,1627,729,2312,1158,0,7,11,55,0.2692307692307692,858,42
496,2127,186,1385,1455,9,7,7,54,0.7619047619047619,568.8,138
497,1091,1842,541,2473,10,1,10,48,1,777.6,149
498,1578,713,1172,1538,8,21,7,20,1,528,280
499,1073,698,2081,626,20,3,8,17,1,596.4,267
500,1821,401,329,427,8,4,8,40,0.75,624,132
501,998,1552,662,1256,10,6,3,10,0.9411764705882353,228,128
502,1006,2031,1883,245,4,3,1,37,0.3888888888888889,116.4,62
503,939,2209,782,2327,0,0,3,18,0,237.6,0
504,1553,69,2302,2206,7,4,10,30,1,756,90
505,73,1887,1805,753,10,0,6,38,0.7142857142857143,477.6,130
506,1330,1639,2161,1741,17,3,5,57,0.7142857142857143,428.4,202
507,395,2186,2296,329,30,3,3,57,1,284.4,426
508,1900,2322,2416,2027,9,10,1,22,0.76,98.4,129
509,1349,424,20,233,8,3,10,18,0.6875,741.6,127
510,1731,1968,1599,100,12,15,6,50,1,492,276
511,1493,2128,1122,671,0,18,2,7,0.8571428571428571,152.4,108
512,74,563,17,1980,6,8,10,49,1,778.8,82
513,163,337,1273,67,7,4,8,3,0.6470588235294118,579.6,97
514,1388,1057,2087,1256,3,25,3,10,0.8484848484848485,228,105
515,1404,783,2387,2454,17,0,10,17,1,740.4,187
516,1491,1764,2197,1365,23,4,9,18,0.9642857142857143,669.6,254
517,37,598,664,175,28,3,6,25,0.96875,462,304
518,1482,121,217,879,22,1,4,57,1,356.4,246
519,1449,885,1679,653,14,5,6,56,1,499.2,236
520,2108,1979,1069,1253,1,8,6,36,0.8181818181818182,475.2,78
521,1311,347,1948,1086,6,22,2,27,1,176.4,220
522,863,1376,1992,2265,9,11,6,52,0.6060606060606061,494.4,178
523,1471,1821,1666,1359,3,6,8,51,0.9,637.2,54
524,720,95,404,2118,21,4,7,11,0.9615384615384616,517.2,239
525,279,770,2373,2417,1,11,6,43,0.7058823529411765,483.6,100
526,485,2197,1103,2430,15,14,9,1,0.90625,649.2,220
527,525,2374,1968,265,15,1,9,19,0.7619047619047619,670.8,219
528,1695,841,280,2332,6,2,8,54,0.8,640.8,80
529,1764,2340,1218,1747,9,15,10,32,0.9230769230769231,758.4,231
530,338,1570,864,1128,14,4,1,1,0.9,73.2,202
531,1635,1481,2481,24,10,5,7,30,0.9375,540,145
532,1989,1388,1540,252,0,0,4,36,0,331.2,0
533,1411,844,417,1862,27,0,0,11,1,13.2,270
534,478,2304,98,250,16,6,11,32,0.6875,830.4,218
535,541,136,1101,1123,9,13,10,41,0.6875,769.2,230
536,1817,1013,396,198,9,4,6,40,0.7647058823529411,480,122
537,300,1844,655,2465,11,8,6,16,0.7916666666666666,451.2,153
538,162,519,1358,1080,10,9,10,33,0.7037037037037037,759.6,163
539,2385,1749,1262,1714,11,3,7,59,0.7,574.8,128
540,1319,1393,1766,555,0,0,4,14,0,304.8,0
541,1486,1922,215,1841,26,1,2,44,0.9,196.8,319
542,800,948,1947,1707,0,13,9,39,0.4642857142857143,694.8,39
543,198,1001,2340,2481,0,22,4,10,0.8461538461538461,300,88
544,2272,1318,2349,2184,12,11,7,23,1,531.6,223
545,1461,2136,32,462,2,4,1,16,0.3333333333333333,91.2,44
546,245,1471,2351,2194,0,3,3,54,0.15789473684210525,280.8,15
547,1113,2465,1552,2198,8,3,4,13,0.7857142857142857,303.6,111
548,866,1361,948,536,8,3,6,16,0.9166666666666666,451.2,125
549,730,1795,2045,91,9,1,10,24,1,748.8,101
550,1741,2305,426,305,21,6,7,38,1,549.6,291
551,611,40,1584,1706,22,6,2,39,0.9655172413793104,190.8,298
552,615,2080,170,571,6,11,3,32,0.85,254.4,116
553,1030,1216,1923,1058,11,0,6,6,1,439.2,132
554,2418,916,1793,246,13,9,4,2,0.7096774193548387,290.4,206
555,671,2422,1037,59,28,3,8,0,0.9117647058823529,576,304
556,855,1204,357,1784,23,9,3,25,0.9411764705882353,246,326
557,2176,319,1656,655,0,1,13,42,0.09090909090909091,986.4,8
558,1233,66,1900,367,4,4,13,38,0.6666666666666666,981.6,56
559,2463,699,70,96,12,4,4,37,0.6153846153846154,332.4,132
560,371,2473,2424,360,3,3,7,30,0.2857142857142857,540,51
561,489,1374,2067,1911,29,2,9,15,1,666,366
562,2185,987,1397,2095,8,1,2,15,0.6,162,120
563,619,563,2251,1139,5,0,10,20,0.35714285714285715,744,65
564,122,1473,294,1918,10,9,5,1,0.6785714285714286,361.2,156
565,210,1556,1539,1963,6,7,9,23,1,675.6,119
566,1131,249,78,553,20,4,6,31,1,469.2,260
567,1938,990,321,323,14,1,3,14,1,232.8,198
568,616,1967,2012,1253,2,5,6,36,0.5,475.2,51
569,95,1524,618,1232,11,4,4,58,0.8333333333333334,357.6,138
570,1139,539,1708,948,9,11,6,47,0.7142857142857143,488.4,112
571,493,523,1859,994,8,2,5,19,0.6666666666666666,382.8,114
572,1933,303,41,1763,9,0,10,36,0.3,763.2,90
573,733,2033,253,1896,24,1,6,19,0.8333333333333334,454.8,320
574,407,854,1942,296,0,16,10,0,0.9411764705882353,720,64
575,791,789,2229,1440,19,0,1,53,1,135.6,266
576,707,1571,1383,964,10,4,12,7,0.5833333333333334,872.4,132
577,770,1903,1345,1692,17,0,2,30,0.7391304347826086,180,170
578,5,2341,808,1878,22,2,12,36,0.96,907.2,256
579,803,161,2200,320,25,1,3,33,1,255.6,255
580,668,591,118,1160,5,1,7,7,0.46153846153846156,512.4,54
581,539,2155,2198,1928,0,5,11,5,0.3333333333333333,798,25
582,1009,2182,1597,1664,10,9,0,7,0.7037037037037037,8.4,148
583,2389,2305,2300,1560,16,3,7,17,0.7037037037037037,524.4,169
584,703,869,447,365,11,0,9,4,1,652.8,132
585,1475,735,748,984,16,1,4,18,0.8947368421052632,309.6,199
586,432,136,1033,2469,22,1,4,31,0.71875,325.2,250
587,2286,828,807,792,19,0,10,35,1,762,247
588,1129,1119,1339,716,10,12,5,41,0.9166666666666666,409.2,180
589,1698,850,1201,847,7,7,7,0,0.42424242424242425,504,133
590,1952,647,1514,662,8,2,10,11,1,733.2,128
591,299,2469,1313,528,13,16,4,20,0.8529411764705882,312,191
592,2469,415,751,768,19,2,4,48,0.75,345.6,253
593,1401,2169,1478,1416,12,2,6,26,1,463.2,138
594,1816,628,2024,1274,0,8,12,10,0.8,876,24
595,1923,53,1251,113,8,20,5,54,1,424.8,256
596,2116,2498,2500,2499,8,2,7,30,0.625,540,98
597,1470,701,796,757,27,2,6,32,0.8787878787878788,470.4,357
598,1215,1570,1232,2107,13,2,7,25,0.75,534,170
599,206,1394,1252,53,2,2,5,16,0.125,379.2,30
600,1190,1797,863,1388,11,8,8,49,0.7307692307692307,634.8,188
601,2116,2301,2447,1530,25,0,5,40,1,408,250
602,2007,882,86,1710,16,0,10,21,1,745.2,160
603,2258,2203,1565,2096,5,3,11,27,0.5714285714285714,824.4,81
604,850,2037,971,2033,1,26,12,18,0.8709677419354839,885.6,92
605,2122,2007,1699,2272,20,5,8,1,1,577.2,275
606,2357,174,235,14,24,2,6,16,1,451.2,296
607,1494,1263,997,125,18,8,9,14,0.8666666666666667,664.8,246
608,807,280,426,187,21,2,2,46,0.9583333333333334,199.2,243
609,82,2119,912,1725,7,2,5,15,0.75,378,87
610,506,1691,603,2011,10,9,9,2,1,650.4,147
611,1706,797,2486,1187,17,1,9,14,0.9,664.8,208
612,2406,1126,246,16,6,16,3,59,0.6875,286.8,120
613,1814,1808,599,422,6,16,7,58,0.7586206896551724,573.6,98
614,151,47,2068,1670,2,16,4,56,1,355.2,168
615,1036,1394,1830,1103,5,13,10,37,0.5625,764.4,177
616,1020,611,1755,1191,11,2,4,37,0.7647058823529411,332.4,160
617,411,914,1449,840,6,8,6,20,0.6363636363636364,456,118
618,1761,1514,1267,207,26,3,4,15,1,306,339
619,2378,1230,1292,1630,20,12,2,34,0.9411764705882353,184.8,296
620,1582,19,261,1224,13,2,12,4,0.75,868.8,149
621,2023,1491,2076,2331,6,3,5,0,0.47368421052631576,360,93
622,796,1459,2300,1453,21,3,8,54,1,640.8,255
623,124,1627,251,2356,15,11,8,2,0.8387096774193549,578.4,187
624,388,2174,1711,43,18,4,8,49,0.9166666666666666,634.8,266
625,376,810,1886,572,4,27,7,19,1,526.8,299
626,70,2424,1034,524,4,18,7,48,0.88,561.6,218
627,1348,2246,1462,6,21,1,5,41,0.9166666666666666,409.2,238
628,335,949,1644,494,18,4,6,28,0.9565217391304348,465.6,200
629,2383,228,1889,2328,17,1,4,57,0.6,356.4,228
630,822,1147,1722,2361,18,1,5,40,1,408,237
631,810,2408,1768,1253,1,0,6,36,0.037037037037037035,475.2,11
632,405,1078,2177,2495,6,23,11,29,0.8787878787878788,826.8,227
633,1429,690,1298,2120,12,10,9,33,0.8461538461538461,687.6,222
634,1394,1776,1100,1805,9,6,9,50,0.7142857142857143,708,171
635,2325,2041,1311,2211,10,1,6,55,0.7333333333333333,498,144
636,601,1430,208,1534,6,3,6,27,0.42857142857142855,464.4,78
637,96,61,2488,792,13,1,10,35,0.6666666666666666,762,178
638,1276,2273,2281,1208,13,5,3,26,0.8571428571428571,247.2,150
639,1424,66,58,745,7,0,9,5,0.5833333333333334,654,91
640,911,347,1324,104,13,8,8,23,0.75,603.6,196
641,902,2235,1440,1971,6,18,6,56,0.8888888888888888,499.2,204
642,1314,687,2431,1421,12,1,12,17,1,884.4,152
643,925,1799,536,2381,13,1,7,58,0.8235294117647058,573.6,178
644,1985,604,2417,1410,3,24,7,16,0.7941176470588235,523.2,225
645,1684,631,1731,1346,19,0,4,44,0.95,340.8,228
646,1527,1822,1859,2190,17,1,4,55,0.9,354,242
647,1852,1957,703,1576,20,3,8,34,0.9583333333333334,616.8,249
648,2119,1656,779,171,12,4,4,48,0.48484848484848486,345.6,144
649,1927,1260,557,898,0,4,3,3,0.4,219.6,36
650,1765,1191,879,1109,4,0,3,7,0.36363636363636365,224.4,48
651,2420,726,557,2066,1,9,10,44,0.45454545454545453,772.8,48
652,839,319,1976,1701,5,1,7,54,0.5454545454545454,568.8,71
653,1024,1867,1926,645,5,6,4,17,0.5238095238095238,308.4,95
654,2411,1979,1260,2327,2,4,3,18,0.5454545454545454,237.6,44
655,453,2050,1771,1783,0,4,8,26,0.23529411764705882,607.2,20
656,75,585,136,779,6,7,8,7,1,584.4,128
657,1390,662,1786,1767,16,5,6,11,0.9130434782608695,445.2,201
658,1805,2471,2468,73,8,1,5,46,0.3,415.2,120
659,993,1433,1754,1239,3,8,5,26,0.6875,391.2,86
660,2493,2357,1450,943,10,4,7,31,0.7368421052631579,541.2,126
661,282,2058,372,38,8,2,5,25,0.5555555555555556,390,96
662,270,1445,1449,2342,20,2,6,37,1,476.4,206
663,133,542,2041,986,29,1,4,2,0.9375,290.4,413
664,1061,1055,999,1340,17,0,4,16,1,307.2,221
665,1971,2055,413,622,4,12,7,47,1,560.4,120
666,1906,986,2267,1264,19,1,3,17,0.8,236.4,212
667,26,1042,1567,438,16,1,6,47,1,488.4,178
668,1315,2393,914,1874,17,11,2,50,1,204,226
669,185,1662,682,743,30,0,9,50,1,708,420
670,2009,795,565,2427,6,2,7,3,0.6153846153846154,507.6,76
671,1980,420,1811,2402,9,1,8,4,1,580.8,135
672,226,1894,1722,721,7,4,3,30,0.5,252,106
673,963,1810,509,341,8,3,9,23,0.9166666666666666,675.6,116
674,1666,592,605,1566,13,0,6,17,0.8125,452.4,182
675,1605,2379,352,1847,1,4,5,16,0.4166666666666667,379.2,38
676,1980,2360,1479,733,11,12,3,39,0.8214285714285714,262.8,262
677,1801,1635,972,268,16,13,5,0,1,360,241
678,1223,629,2473,1951,1,25,6,30,0.7878787878787878,468,162
679,463,843,1360,205,9,0,7,5,0.9,510,108
680,1361,1125,1844,2438,2,8,5,50,0.5263157894736842,420,98
681,2457,510,349,2114,17,1,7,34,0.6923076923076923,544.8,189
682,2066,1521,1403,264,13,3,11,35,0.8421052631578947,834,145
683,1210,1626,1959,1620,10,1,7,27,1,536.4,113
684,1117,947,793,2146,7,5,5,16,0.46153846153846156,379.2,94
685,1403,1674,1124,2249,9,10,6,38,1,477.6,197
686,2346,292,968,237,21,1,2,17,1,164.4,235
687,960,538,230,1381,12,4,11,49,1,850.8,128
688,2394,1749,1265,1238,0,18,6,32,0.9,470.4,108
689,1554,1151,1634,1953,7,4,3,54,0.3548387096774194,280.8,107
690,862,2041,2225,1351,3,9,3,5,0.8,222,54
691,2293,211,377,129,5,1,9,24,0.4,676.8,67
692,535,2051,844,251,21,9,5,38,0.967741935483871,405.6,348
693,1842,268,1790,693,14,0,10,27,0.875,752.4,154
694,2488,1531,1294,2178,14,4,4,42,0.9,338.4,206
695,1502,786,1990,903,12,2,7,38,0.6363636363636364,549.6,162
696,1235,2278,1534,1968,7,1,6,11,0.47058823529411764,445.2,78
697,1741,401,703,1519,4,2,11,47,0.375,848.4,58
698,950,2453,721,941,10,9,8,6,0.7037037037037037,583.2,164
699,1964,124,2433,2094,9,2,8,39,1,622.8,118
700,313,1834,1811,492,17,0,1,12,1,86.4,170
701,54,1692,844,702,7,1,4,27,0.5333333333333333,320.4,100
702,2369,1961,56,600,7,2,5,58,0.5294117647058824,429.6,95
703,1703,238,1306,2085,22,5,7,4,0.9310344827586207,508.8,338
704,770,729,1023,12,15,2,10,58,0.6538461538461539,789.6,156
705,489,1944,981,553,20,0,6,31,0.7692307692307693,469.2,240
706,1870,270,1610,955,12,13,3,28,0.9615384615384616,249.6,158
707,550,644,540,1489,2,22,10,39,1,766.8,204
708,1939,335,218,1131,11,15,8,36,0.9629629629629629,619.2,237
709,2266,1873,1150,1690,9,8,10,16,0.9444444444444444,739.2,163
710,1955,189,217,1499,0,7,12,44,0.5384615384615384,916.8,42
711,1983,1734,1966,2047,10,1,6,34,1,472.8,103
712,1673,1235,576,1011,2,23,7,32,0.8333333333333334,542.4,139
713,757,1506,2365,1940,16,14,10,47,1,776.4,246
714,104,231,588,1001,11,2,6,24,0.9285714285714286,460.8,146
715,263,2244,313,2215,6,3,5,41,0.75,409.2,81
716,460,631,1245,392,1,13,8,15,0.7,594,49
717,129,747,1364,1827,26,1,6,53,0.9310344827586207,495.6,292
718,174,702,1695,1798,5,7,11,18,0.8571428571428571,813.6,71
719,810,1291,1487,2361,18,0,5,40,0.9,408,198
720,435,1803,1601,778,10,1,6,1,0.39285714285714285,433.2,122
721,1413,927,1913,1103,7,23,10,37,0.9090909090909091,764.4,176
722,1697,2433,610,675,7,5,8,53,0.46153846153846156,639.6,114
723,771,2392,4,845,16,6,7,25,0.9166666666666666,534,266
724,779,1573,1723,213,11,1,11,34,0.9230769230769231,832.8,159
725,1909,338,1492,151,2,7,7,30,0.9,540,41
726,981,730,63,1221,4,11,3,47,0.9375,272.4,143
727,125,1088,755,703,9,5,2,10,1,156,119
728,666,1057,1778,5,23,10,4,52,1,350.4,343
729,1480,265,1773,2003,23,0,8,46,0.9583333333333334,631.2,230
730,1134,457,181,1701,5,9,7,54,0.8235294117647058,568.8,104
731,2217,1325,431,304,1,20,5,34,0.7241379310344828,400.8,72
732,2416,505,36,965,22,2,9,36,1,691.2,224
733,1664,1830,2499,1839,10,1,5,34,0.6470588235294118,400.8,122
734,390,2308,1245,2193,14,2,10,17,0.8,740.4,198
735,1263,1379,513,827,7,11,6,53,0.6923076923076923,495.6,153
736,1808,2086,885,1179,5,4,8,47,0.8181818181818182,632.4,101
737,656,352,2042,1430,4,1,5,32,0.25,398.4,57
738,1639,2333,2089,2484,6,2,2,46,0.47058823529411764,199.2,80
739,817,1396,1170,1969,7,0,8,11,0.3684210526315789,589.2,98
740,1701,2229,148,1032,32,0,4,24,1,316.8,384
741,903,1920,1793,1026,3,23,10,28,0.8387096774193549,753.6,203
742,1063,1952,76,369,10,23,2,19,0.9705882352941176,166.8,281
743,898,1540,801,423,12,1,12,59,0.6842105263157895,934.8,140
744,1018,2425,660,119,12,5,7,1,0.7391304347826086,505.2,162
745,2235,2382,1670,1249,20,1,8,1,1,577.2,244
746,67,1390,2214,2475,8,0,7,36,0.5,547.2,80
747,1161,2204,2396,1805,4,9,9,50,0.8125,708,121
748,1331,489,2296,1926,11,1,4,33,0.9230769230769231,327.6,141
749,976,1769,1711,1011,11,0,7,32,0.9166666666666666,542.4,121
750,435,429,1902,1902,0,18,5,6,0.9,367.2,36
751,1258,2182,441,1192,13,4,3,47,0.6296296296296297,272.4,159
752,2382,1631,1234,1269,21,7,10,6,1,727.2,224
753,988,1372,303,447,26,4,10,43,0.967741935483871,771.6,328
754,312,252,1016,114,6,7,6,18,0.7647058823529411,453.6,129
755,2174,1748,1792,954,3,4,6,4,0.30434782608695654,436.8,56
756,1303,59,2345,1789,23,1,7,46,0.75,559.2,307
757,1576,1118,2377,719,5,6,7,9,0.7857142857142857,514.8,106
758,894,2377,88,1163,11,1,7,28,0.9230769230769231,537.6,150
759,1421,1153,1759,989,2,3,10,12,0.5,734.4,41
760,1622,2127,498,2352,3,7,11,17,0.3225806451612903,812.4,47
761,11,90,2123,720,21,4,8,35,0.9615384615384616,618,276
762,676,645,1180,930,9,1,8,32,1,614.4,99
763,2180,491,1057,1265,4,9,7,40,0.7647058823529411,552,80
764,1776,29,828,39,6,5,3,20,1,240,103
765,1272,926,88,574,11,11,9,56,0.8461538461538461,715.2,176
766,1371,1536,2294,1174,12,20,4,25,1,318,256
767,471,670,1327,2240,19,4,9,58,0.92,717.6,290
768,1419,1082,1240,2069,6,8,9,55,0.5,714,118
769,1372,2215,337,2380,17,0,6,13,1,447.6,221
770,2091,424,320,305,9,2,7,38,0.6875,549.6,100
771,923,1401,1727,1432,14,10,9,7,0.7272727272727273,656.4,194
772,166,876,3,441,26,2,11,54,1,856.8,320
773,127,1889,276,2154,19,8,9,6,0.84375,655.2,265
774,2024,510,2289,2051,25,0,8,4,0.9615384615384616,580.8,325
775,2135,2347,776,2031,4,16,7,48,0.6451612903225806,561.6,120
776,205,289,404,2265,4,16,6,52,0.7142857142857143,494.4,120
777,1284,1963,1759,1858,4,11,3,0,0.75,216,81
778,834,1323,14,2030,12,14,3,1,0.8387096774193549,217.2,224
779,2134,158,1226,1373,8,1,9,43,0.9,699.6,89
780,1840,992,1755,1495,0,7,8,18,0.4375,597.6,35
781,1230,1403,2037,1430,3,19,5,32,0.7096774193548387,398.4,128
782,920,1589,603,2166,20,0,9,38,0.7692307692307693,693.6,240
783,1790,2066,839,1277,20,4,7,58,0.8571428571428571,573.6,300
784,1285,1792,684,1809,3,1,5,5,0.3333333333333333,366,38
785,2251,992,1908,1139,5,4,10,20,0.5625,744,91
786,143,68,187,637,13,3,1,51,0.8888888888888888,133.2,190
787,2151,251,183,2130,19,0,4,26,0.59375,319.2,247
788,2487,1593,1307,884,1,2,6,25,0.2727272727272727,462,26
789,334,1643,576,1903,4,19,6,44,0.7931034482758621,484.8,166
790,2110,29,586,1474,6,1,8,56,0.6363636363636364,643.2,81
791,412,1429,2440,2498,5,6,13,25,0.4583333333333333,966,68
792,750,2151,2046,136,1,9,5,44,0.43478260869565216,412.8,40
793,2311,591,1701,1105,2,10,4,20,0.9230769230769231,312,92
794,1320,326,655,246,3,7,4,2,0.625,290.4,58
795,1787,1524,452,1652,12,1,7,50,0.7222222222222222,564,148
796,209,944,199,1430,8,1,5,32,0.2647058823529412,398.4,111
797,1213,1477,2414,1497,5,2,8,36,0.5,619.2,82
798,1292,871,1572,1684,11,1,8,27,0.8571428571428571,608.4,116
799,619,2070,1531,136,12,5,5,44,1,412.8,186
800,647,1443,2258,1368,10,2,13,37,1,980.4,124
801,2343,813,1339,35,6,2,6,24,0.3333333333333333,460.8,84
802,1849,1578,2057,633,19,4,9,16,0.7419354838709677,667.2,298
803,2464,239,366,1680,3,12,4,22,0.9375,314.4,141
804,2403,1473,492,197,0,1,11,30,0.03571428571428571,828,9
805,1682,2475,433,315,9,6,8,7,0.75,584.4,132
806,389,178,1825,1641,1,0,6,24,0.04,460.8,11
807,587,1077,1124,612,2,6,7,0,0.8,504,58
808,870,489,60,2468,4,6,3,35,0.7692307692307693,258,64
809,1493,1325,2406,1057,12,9,2,51,0.7241379310344828,205.2,186
810,288,455,580,1112,20,0,6,2,0.6451612903225806,434.4,240
811,1851,869,712,2202,11,0,8,37,1,620.4,143
812,418,577,1259,906,11,4,9,8,0.6818181818181818,657.6,133
813,762,2286,827,895,22,1,11,27,0.92,824.4,266
814,273,296,49,814,18,0,5,31,0.8181818181818182,397.2,198
815,686,813,2185,434,14,3,6,39,0.7083333333333334,478.8,223
816,1982,37,164,1669,4,7,0,53,0.5238095238095238,63.6,54
817,193,411,1027,1220,2,5,6,55,0.3333333333333333,498,56
818,2341,157,2318,8,9,2,9,21,0.8461538461538461,673.2,94
819,921,2016,810,469,1,8,13,18,0.5625,957.6,53
820,44,162,2283,886,10,6,4,5,0.7619047619047619,294,118
821,503,2005,2473,1941,21,0,12,43,1,915.6,273
822,2106,1433,1827,26,8,3,10,28,0.6875,753.6,121
823,2209,725,397,734,6,11,10,49,0.7391304347826086,778.8,94
824,616,800,1143,79,11,3,1,53,1,135.6,158
825,897,947,2082,2229,13,6,2,31,0.7307692307692307,181.2,184
826,1550,1929,801,925,9,7,7,30,0.7619047619047619,540,182
827,1052,2167,577,1468,10,4,5,25,1,390,130
828,712,324,1015,43,6,13,8,49,0.6551724137931034,634.8,163
829,1672,330,297,2210,1,13,9,12,0.6363636363636364,662.4,118
830,275,1750,1762,1065,16,1,7,11,0.8095238095238095,517.2,164
831,2409,335,613,362,23,0,8,7,0.8518518518518519,584.4,276
832,2143,2232,81,1422,11,0,3,7,0.5789473684210527,224.4,143
833,1439,344,211,164,17,0,9,17,0.9444444444444444,668.4,238
834,2026,371,1031,1816,12,0,8,53,1,639.6,120
835,532,1805,2488,266,8,21,12,10,0.8787878787878788,876,201
836,814,2227,966,2129,3,8,4,40,0.8461538461538461,336,65
837,767,1674,2083,1436,12,2,6,2,0.7368421052631579,434.4,160
838,408,180,1923,2121,18,2,2,30,1,180,250
839,179,1438,715,353,18,1,8,34,0.6129032258064516,616.8,223
840,2135,99,1845,1768,13,17,1,16,0.967741935483871,91.2,215
841,2464,2294,1942,203,14,9,8,0,0.9583333333333334,576,235
842,808,2116,610,1539,13,8,11,42,0.875,842.4,159
